Timestamp,ZipName,ZipSize,SHA256,Verified,KeyId,Stamp,Note
"2025-11-12 00:34:54","META_Revival_1.1_2025-11-12.zip",27990,"9930A911048ED97CD296AA7ED532FE50F97B4F3D0C8CE1F9D7D1FCCDD05D1FFF","gpg-ok","D0944CAC3E8EA390","","auto-release v1.1"
"2025-11-12 00:35:17","META_Revival_1.1_2025-11-12.zip",27990,"9930A911048ED97CD296AA7ED532FE50F97B4F3D0C8CE1F9D7D1FCCDD05D1FFF","gpg-ok","D0944CAC3E8EA390","2025-11-12b","auto-release v1.1"
"2025-11-12 00:35:18","META_Revival_1.1_2025-11-12.zip",27990,"9930A911048ED97CD296AA7ED532FE50F97B4F3D0C8CE1F9D7D1FCCDD05D1FFF","skipped","D0944CAC3E8EA390","","auto-release v1.1"
"2025-11-12 00:42:37","META_Revival_1.1_2025-11-12.zip",27991,"3EEBCBB671CBD084067D749E200BA29A4A9AC9C0D7D430B9F6B026B7A638AFFA","skipped","D0944CAC3E8EA390","","auto-release v1.1"
